element,position,multiplier,is_captain,is_vice_captain
12,1,1,False,False
200,2,1,False,False
273,3,1,False,False
16,4,1,False,False
302,5,2,True,False
390,6,1,False,False
306,7,1,False,True
37,8,1,False,False
231,9,1,False,False
514,10,1,False,False
388,11,1,False,False
548,12,0,False,False
181,13,0,False,False
239,14,0,False,False
146,15,0,False,False
