element,position,multiplier,is_captain,is_vice_captain
12,1,1,False,False
16,2,1,False,False
200,3,1,False,False
239,4,1,False,False
445,5,1,False,False
390,6,2,True,False
37,7,1,False,False
302,8,1,False,True
272,9,1,False,False
514,10,1,False,False
164,11,1,False,False
548,12,0,False,False
542,13,0,False,False
377,14,0,False,False
77,15,0,False,False
