element,position,multiplier,is_captain,is_vice_captain
548,1,1,False,False
542,2,1,False,False
200,3,1,False,False
239,4,1,False,False
37,5,1,False,False
445,6,1,False,False
302,7,2,False,True
272,8,1,False,False
514,9,1,False,False
164,10,1,False,False
377,11,1,False,False
12,12,0,False,False
77,13,0,False,False
390,14,0,True,False
494,15,0,False,False
