element,position,multiplier,is_captain,is_vice_captain
548,1,1,False,False
77,2,1,False,False
494,3,1,False,False
369,4,1,False,False
390,5,1,False,False
508,6,1,False,False
228,7,1,False,False
302,8,1,False,False
272,9,2,True,False
164,10,1,False,True
377,11,1,False,False
8,12,0,False,False
514,13,0,False,False
457,14,0,False,False
200,15,0,False,False
