element,position,multiplier,is_captain,is_vice_captain
363,1,1,False,False
232,2,1,False,False
239,3,1,False,False
375,4,1,False,False
197,5,1,False,False
254,6,2,True,False
37,7,1,False,False
390,8,1,False,False
302,9,1,False,True
377,10,1,False,False
224,11,1,False,False
32,12,0,False,False
164,13,0,False,False
76,14,0,False,False
470,15,0,False,False
