element,position,multiplier,is_captain,is_vice_captain
363,1,1,False,False
375,2,1,False,False
239,3,1,False,False
232,4,1,False,False
197,5,1,False,False
254,6,2,True,False
302,7,1,False,True
37,8,1,False,False
76,9,1,False,False
224,10,1,False,False
377,11,1,False,False
32,12,0,False,False
390,13,0,False,False
164,14,0,False,False
470,15,0,False,False
