element,position,multiplier,is_captain,is_vice_captain
363,1,1,False,False
197,2,1,False,False
239,3,1,False,False
232,4,1,False,False
375,5,1,False,False
254,6,2,True,False
390,7,1,False,True
302,8,1,False,False
37,9,1,False,False
164,10,1,False,False
202,11,1,False,False
32,12,0,False,False
366,13,0,False,False
76,14,0,False,False
470,15,0,False,False
