,id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,entry_rank,entry_last_rank
0,13,Man Utd,team-13,2020-08-15T09:00:47.045183Z,False,,,s,c,,1,False,False,False,False,,,60863,68508
1,215,Slovenia,region-195,2020-08-15T09:00:50.577411Z,False,,,s,c,,1,False,False,False,False,,,423,461
2,276,Gameweek 1,event-1,2020-08-15T09:00:52.298412Z,False,,,s,c,,1,False,False,False,False,,,322905,364712
3,314,Overall,overall,2020-08-15T09:00:54.021038Z,False,,,s,c,,1,False,False,False,True,315.0,True,324401,366496
4,16137,Salah the best,,2020-08-15T11:42:11.032521Z,False,,,x,c,76689.0,1,True,False,False,False,,,1,1
5,62086,Veliki Študentski Meni,,2020-08-15T19:56:58.641570Z,False,,,x,c,288187.0,1,True,False,False,False,,,6,9
6,421108,Manchester United SLOVENIJA,,2020-08-28T21:28:26.925297Z,False,,,x,c,142485.0,1,True,False,False,False,,,10,11
7,684269,YITGWMR’s league of kings,,2020-09-07T05:37:30.028870Z,False,,,x,c,2364006.0,1,True,False,False,False,,,78,80
8,746814,PL 2019/20,,2020-09-08T07:38:37.027345Z,False,,,x,c,3327253.0,1,True,False,False,False,,,1,2
