element,position,multiplier,is_captain,is_vice_captain
12,1,1,False,False
232,2,1,False,False
376,3,1,False,False
16,4,1,False,False
422,5,1,False,False
37,6,1,False,False
302,7,1,False,True
390,8,1,False,False
254,9,1,False,False
117,10,1,False,False
224,11,2,True,False
32,12,0,False,False
262,13,0,False,False
76,14,0,False,False
196,15,0,False,False
