element,position,multiplier,is_captain,is_vice_captain
8,1,1,False,False
273,2,1,False,False
324,3,1,False,False
313,4,1,False,False
271,5,1,False,False
302,6,2,True,False
276,7,1,False,False
390,8,1,False,False
388,9,1,False,True
506,10,1,False,False
6,11,1,False,False
429,12,0,False,False
17,13,0,False,False
581,14,0,False,False
75,15,0,False,False
