element,position,multiplier,is_captain,is_vice_captain
363,1,1,False,False
277,2,1,False,False
273,3,1,False,False
255,4,1,False,False
558,5,1,False,False
449,6,1,False,False
309,7,1,False,False
254,8,2,True,False
302,9,1,False,True
437,10,1,False,False
224,11,1,False,False
523,12,0,False,False
202,13,0,False,False
42,14,0,False,False
23,15,0,False,False
