element,position,multiplier,is_captain,is_vice_captain
96,1,1,False,False
259,2,1,False,False
155,3,1,False,False
232,4,1,False,False
494,5,1,False,False
4,6,1,False,True
338,7,1,False,False
508,8,2,True,False
117,9,1,False,False
184,10,1,False,False
202,11,1,False,False
363,12,0,False,False
457,13,0,False,False
315,14,0,False,False
24,15,0,False,False
