element,position,multiplier,is_captain,is_vice_captain
70,1,1,False,False
546,2,1,False,False
239,3,1,False,False
232,4,1,False,False
77,5,1,False,False
390,6,2,True,False
302,7,1,False,False
508,8,1,False,False
370,9,1,False,False
388,10,1,False,True
164,11,1,False,False
12,12,0,False,False
202,13,0,False,False
37,14,0,False,False
519,15,0,False,False
