element,position,multiplier,is_captain,is_vice_captain
12,1,1,False,False
250,2,1,False,False
77,3,1,False,False
123,4,1,False,False
390,5,1,False,True
141,6,1,False,False
254,7,1,False,False
284,8,1,False,False
202,9,1,False,False
117,10,2,True,False
460,11,1,False,False
70,12,0,False,False
508,13,0,False,False
239,14,0,False,False
519,15,0,False,False
