element,position,multiplier,is_captain,is_vice_captain
12,1,1,False,False
110,2,1,False,False
232,3,1,False,False
239,4,1,False,False
390,5,1,False,False
302,6,2,False,True
370,7,1,False,False
254,8,1,True,False
506,9,1,False,False
164,10,1,False,False
202,11,1,False,False
70,12,0,False,False
37,13,0,False,False
77,14,0,False,False
519,15,0,False,False
