element,position,multiplier,is_captain,is_vice_captain
12,1,1,False,False
110,2,1,False,False
232,3,1,False,False
239,4,1,False,False
37,5,1,False,False
390,6,1,False,False
302,7,2,True,False
370,8,1,False,False
388,9,1,False,True
164,10,1,False,False
202,11,1,False,False
70,12,0,False,False
468,13,0,False,False
77,14,0,False,False
519,15,0,False,False
