element,position,multiplier,is_captain,is_vice_captain
213,1,1,False,False
200,2,1,False,False
16,3,1,False,False
519,4,1,False,False
302,5,1,False,False
272,6,1,False,True
55,7,1,False,False
390,8,1,False,False
202,9,1,False,False
388,10,2,True,False
164,11,1,False,False
523,12,0,False,False
376,13,0,False,False
37,14,0,False,False
239,15,0,False,False
