element,position,multiplier,is_captain,is_vice_captain
213,1,1,False,False
200,2,1,False,False
16,3,1,False,False
239,4,1,False,False
435,5,1,False,True
302,6,1,False,False
272,7,2,True,False
37,8,1,False,False
390,9,1,False,False
202,10,1,False,False
388,11,1,False,False
523,12,0,False,False
376,13,0,False,False
55,14,0,False,False
164,15,0,False,False
