element,position,multiplier,is_captain,is_vice_captain
483,1,1,False,False
259,2,1,False,False
123,3,1,False,False
328,4,1,False,False
239,5,1,False,False
251,6,1,False,False
272,7,1,False,False
500,8,2,True,False
184,9,1,False,False
117,10,1,False,True
344,11,1,False,False
70,12,0,False,False
469,13,0,False,False
55,14,0,False,False
471,15,0,False,False
