element,position,multiplier,is_captain,is_vice_captain
363,1,1,False,False
123,2,1,False,False
255,3,1,False,False
239,4,1,False,False
141,5,1,False,False
275,6,2,True,False
302,7,1,False,False
474,8,1,False,False
282,9,1,False,False
202,10,1,False,False
224,11,1,False,True
128,12,0,False,False
468,13,0,False,False
470,14,0,False,False
146,15,0,False,False
