element,position,multiplier,is_captain,is_vice_captain
128,1,1,False,False
46,2,1,False,False
123,3,1,False,False
110,4,1,False,False
390,5,1,False,False
284,6,1,False,False
76,7,1,False,False
364,8,1,False,False
377,9,1,False,False
224,10,2,True,False
388,11,1,False,True
363,12,0,False,False
254,13,0,False,False
461,14,0,False,False
239,15,0,False,False
