element,position,multiplier,is_captain,is_vice_captain
548,1,1,False,False
556,2,1,False,False
97,3,1,False,False
239,4,1,False,False
469,5,1,False,False
37,6,1,False,False
272,7,1,False,True
302,8,1,False,False
388,9,2,True,False
514,10,1,False,False
164,11,1,False,False
56,12,0,False,False
468,13,0,False,False
470,14,0,False,False
146,15,0,False,False
