element,position,multiplier,is_captain,is_vice_captain
548,1,1,False,False
470,2,1,False,False
97,3,1,False,False
239,4,1,False,False
146,5,1,False,False
469,6,1,False,False
254,7,1,False,False
302,8,1,False,False
388,9,2,True,False
202,10,1,False,False
588,11,1,False,False
56,12,0,False,False
231,13,0,False,False
556,14,0,False,False
390,15,0,False,True
