element,position,multiplier,is_captain,is_vice_captain
548,1,1,False,False
41,2,1,False,False
435,3,1,False,False
556,4,1,False,False
37,5,1,False,False
254,6,2,True,False
24,7,1,False,False
302,8,1,False,True
164,9,1,False,False
202,10,1,False,False
506,11,1,False,False
56,12,0,False,False
284,13,0,False,False
232,14,0,False,False
376,15,0,False,False
