element,position,multiplier,is_captain,is_vice_captain
597,1,1,False,False
239,2,1,False,False
16,3,1,False,False
435,4,1,False,True
390,5,1,False,False
254,6,1,False,False
302,7,2,True,False
24,8,1,False,False
202,9,1,False,False
506,10,1,False,False
437,11,1,False,False
363,12,0,False,False
273,13,0,False,False
284,14,0,False,False
42,15,0,False,False
