element,position,multiplier,is_captain,is_vice_captain
363,1,1,False,False
123,2,1,False,False
146,3,1,False,False
376,4,1,False,False
4,5,1,False,False
198,6,1,False,False
251,7,1,False,True
390,8,2,True,False
508,9,1,False,False
184,10,1,False,False
460,11,1,False,False
516,12,0,False,False
239,13,0,False,False
17,14,0,False,False
506,15,0,False,False
