element,position,multiplier,is_captain,is_vice_captain
363,1,1,False,False
42,2,1,False,False
470,3,1,False,False
123,4,1,False,False
114,5,1,False,False
37,6,1,False,False
251,7,1,False,True
508,8,1,False,False
202,9,1,False,False
164,10,2,True,False
460,11,1,False,False
583,12,0,False,False
141,13,0,False,False
389,14,0,False,False
239,15,0,False,False
