element,position,multiplier,is_captain,is_vice_captain
363,1,1,False,False
255,2,1,False,False
123,3,1,False,False
42,4,1,False,False
390,5,1,False,False
24,6,1,False,False
272,7,1,False,True
254,8,2,True,False
284,9,1,False,False
164,10,1,False,False
202,11,1,False,False
597,12,0,False,False
239,13,0,False,False
506,14,0,False,False
513,15,0,False,False
