element,position,multiplier,is_captain,is_vice_captain
597,1,1,False,False
239,2,1,False,False
16,3,1,False,False
42,4,1,False,False
390,5,1,False,False
254,6,1,False,False
24,7,1,False,False
302,8,2,True,False
284,9,1,False,True
437,10,1,False,False
202,11,1,False,False
363,12,0,False,False
255,13,0,False,False
506,14,0,False,False
123,15,0,False,False
